0.644444444444 0.1 39.8107170553 -25 2.3115079904
0.644444444444 0.1 79.6214341107 -25 2.69084477317
0.644444444444 0.1 119.432151166 -25 1.47495843592
0.644444444444 0.1 159.242868221 -25 1.22084683338
0.644444444444 0.1 199.053585277 -25 1.07917732713
0.644444444444 0.1 238.864302332 -25 1.0019889807
0.644444444444 0.1 278.675019387 -25 1.02449005989
0.644444444444 0.1 318.485736443 -25 1.04794052073
0.644444444444 0.1 358.296453498 -25 1.05663773747
0.644444444444 0.1 398.107170553 -25 1.04649072997
1.18888888889 0.1 39.8107170553 -25 1.07371158852
1.18888888889 0.1 79.6214341107 -25 1.16683461977
1.18888888889 0.1 119.432151166 -25 0.990891374711
1.18888888889 0.1 159.242868221 -25 0.829958559994
1.18888888889 0.1 199.053585277 -25 0.761593124416
1.18888888889 0.1 238.864302332 -25 0.759148425214
1.18888888889 0.1 278.675019387 -25 0.779630328903
1.18888888889 0.1 318.485736443 -25 0.757403680283
1.18888888889 0.1 358.296453498 -25 0.776600591392
1.18888888889 0.1 398.107170553 -25 0.762304742802
1.73333333333 0.1 39.8107170553 -25 0.826649487093
1.73333333333 0.1 79.6214341107 -25 0.819799280922
1.73333333333 0.1 119.432151166 -25 0.912680292246
1.73333333333 0.1 159.242868221 -25 0.827300930335
1.73333333333 0.1 199.053585277 -25 0.795377973078
1.73333333333 0.1 238.864302332 -25 0.786842252833
1.73333333333 0.1 278.675019387 -25 0.780529853167
1.73333333333 0.1 318.485736443 -25 0.772143898107
1.73333333333 0.1 358.296453498 -25 0.775117252682
1.73333333333 0.1 398.107170553 -25 0.784607069206
2.27777777778 0.1 39.8107170553 -25 0.602435707839
2.27777777778 0.1 79.6214341107 -25 0.827805858107
2.27777777778 0.1 119.432151166 -25 0.888748713088
2.27777777778 0.1 159.242868221 -25 0.845035014237
2.27777777778 0.1 199.053585277 -25 0.805556926919
2.27777777778 0.1 238.864302332 -25 0.805100346355
2.27777777778 0.1 278.675019387 -25 0.801150915502
2.27777777778 0.1 318.485736443 -25 0.802181372118
2.27777777778 0.1 358.296453498 -25 0.799114070772
2.27777777778 0.1 398.107170553 -25 0.792269805853
2.82222222222 0.1 39.8107170553 -25 0.822876438037
2.82222222222 0.1 79.6214341107 -25 0.901245318878
2.82222222222 0.1 119.432151166 -25 0.899708410655
2.82222222222 0.1 159.242868221 -25 0.824656732485
2.82222222222 0.1 199.053585277 -25 0.796576802969
2.82222222222 0.1 238.864302332 -25 0.765475254228
2.82222222222 0.1 278.675019387 -25 0.761236494813
2.82222222222 0.1 318.485736443 -25 0.765582603507
2.82222222222 0.1 358.296453498 -25 0.795778071476
2.82222222222 0.1 398.107170553 -25 0.757344535882
3.36666666667 0.1 39.8107170553 -25 0.879986838001
3.36666666667 0.1 79.6214341107 -25 0.940537455824
3.36666666667 0.1 119.432151166 -25 0.954013071748
3.36666666667 0.1 159.242868221 -25 0.914991946931
3.36666666667 0.1 199.053585277 -25 0.885291799849
3.36666666667 0.1 238.864302332 -25 0.887391859807
3.36666666667 0.1 278.675019387 -25 0.885402848471
3.36666666667 0.1 318.485736443 -25 0.886977584817
3.36666666667 0.1 358.296453498 -25 0.893707258161
3.36666666667 0.1 398.107170553 -25 0.884037992729
3.91111111111 0.1 39.8107170553 -25 0.783974210516
3.91111111111 0.1 79.6214341107 -25 1.08796951915
3.91111111111 0.1 119.432151166 -25 0.995087915489
3.91111111111 0.1 159.242868221 -25 0.924356103306
3.91111111111 0.1 199.053585277 -25 0.884188690826
3.91111111111 0.1 238.864302332 -25 0.880302908875
3.91111111111 0.1 278.675019387 -25 0.888949958288
3.91111111111 0.1 318.485736443 -25 0.887249757344
3.91111111111 0.1 358.296453498 -25 0.881840388797
3.91111111111 0.1 398.107170553 -25 0.885855045532
4.45555555556 0.1 39.8107170553 -25 0.790716224669
4.45555555556 0.1 79.6214341107 -25 1.23475599384
4.45555555556 0.1 119.432151166 -25 1.04054337779
4.45555555556 0.1 159.242868221 -25 0.935013877089
4.45555555556 0.1 199.053585277 -25 0.898539114744
4.45555555556 0.1 238.864302332 -25 0.903484374911
4.45555555556 0.1 278.675019387 -25 0.895377922158
4.45555555556 0.1 318.485736443 -25 0.896142775324
4.45555555556 0.1 358.296453498 -25 0.886928247967
4.45555555556 0.1 398.107170553 -25 0.879644244234
5.0 0.1 39.8107170553 -
